source,target,value
Khan Siddiqui,Stefano Bucciarelli,2.0
Khan Siddiqui,Toby Sharp,2.0
Khe Chai SIM,Liang Lu,2.0
Khe Chai SIM,Souvik Kundu,2.0
Khe Chai SIM,Tian Tan,2.0
Khe Chai SIM,Xiong Xiao,2.0
Khe Chai SIM,Yanmin Qian,2.0
Khe Chai SIM,Yu Zhang,2.0
Khurshed Mazhar,Ratul Mahajan,2.0
Khurshed Mazhar,Rayman Preet Singh,2.0
Kiem-Phong Vo,Pe-Yu Chung,2.0
Kiem-Phong Vo,Shalini Yajnik,2.0
Kieran McDonald,Liu Yang,2.0
Kieran McDonald,Milad Shokouhi,2.0
Kieran McDonald,Qi Guo,2.0
Kieran McDonald,Sha Meng,2.0
Kieran McDonald,W Bruce Croft,2.0
Kieran McDonald,Yang Song,2.0
Kim Cameron,Mary Czerwinski,2.0
Kim Herzig,Rahul Premraj,2.0
Kim RM BLENMAN,Peter PLEE,2.0
Kim RM BLENMAN,Weiying WU,2.0
Kim RM BLENMAN,Yan XU,2.0
Kim RM BLENMAN,Zhuowen TU,2.0
Kimberly Tee,Kori Inkpen,2.0
Kimberly Tee,Kori M Inkpen,2.0
King Keung Wu,Lijuan Wang,2.0
King Keung Wu,Yeung Yam,2.0
King-To Ng,Shing-Chow Chan,2.0
Kinshuman Kinshumann,Magnus Nystrom,2.0
Kinshuman Kinshumann,Paul Engl,2.0
Kinshuman Kinshumann,Rob Spiger,2.0
Kinshuman Kinshumann,Ronald Aigner,2.0
Kinshuman Kinshumann,Stefan Saroiu,2.0
Kinshuman Kinshumann,Stefan Thom,2.0
Kiona Ogle,Stephen W Pacala,2.0
Kira Radinsky,Milad Shokouhi,2.0
Kira Radinsky,Paul N Bennett,2.0
Kiran Gaikwad,William Thies,2.0
Kiriakos N Kutulakos,Steven M Seitz,2.0
Kiriakos N Kutulakos,Yasuyuki Matsushita,2.0
Kirk Olynyk,Michael Isard,2.0
Kirk Olynyk,Tom Blank,2.0
Kiron Lebeck,Lon P Cox,2.0
Kiron Lebeck,Madanlal Musuvathi,2.0
Kiron Lebeck,Stefan Saroiu,2.0
Kirsten Eisentrager,Kristin Lauter,2.0
Kirsten Eisentrager,Sean Hallgren,2.0
Kishore Kotteri,Sanjeev Mehrotra,2.0
Kishore Kotteri,Wei-ge Chen,2.0
Kiyana Zolfaghar,Vani Mava,2.0
Kiyana Zolfaghar,Vivek R Rao,2.0
Kiyoharu,Satoshi Ikehata,2.0
Kiyoharu,Yasuyuki Matsushita,2.0
Klara Nahrstedt,Lu Su,2.0
Klara Nahrstedt,Nikita Borisov,2.0
Klara Nahrstedt,Wei-Ying Ma,2.0
Klaus Berberich,Peixiang Zhao,2.0
Klaus Obermayer,Marko Wallat,2.0
Klaus Obermayer,Sambu Seo,2.0
Ko Nishino,Masao Sakauchi,2.0
Ko Nishino,Yasuyuki Matsushita,2.0
Koen Claessen,Nir Piterman,2.0
Koen Claessen,Qinsi Wang,2.0
Koen Claessen,Samin Ishtiaq,2.0
Koen Van Leemput,Lawrence Schwartz,2.0
Koen Van Leemput,Levente Lanczi,2.0
Koen Van Leemput,Liang Zhao,2.0
Koen Van Leemput,Marc-Andre Weber,2.0
Koen Van Leemput,Marcel Prastawa,2.0
Koen Van Leemput,Mauricio Reyes,2.0
Koen Van Leemput,Max Wintermark,2.0
Koen Van Leemput,Michael Ryan,2.0
Koen Van Leemput,Michel Dojat,2.0
Koen Van Leemput,Nagesh K Subbanna,2.0
Koen Van Leemput,Nicholas Ayache,2.0
Koen Van Leemput,Nicholas J Tustison,2.0
Koen Van Leemput,Nicolas Cordier,2.0
Koen Van Leemput,Nicole Porz,2.0
Koen Van Leemput,Nigel M John,2.0
Koen Van Leemput,Nuno Sousa,2.0
Koen Van Leemput,Owen M Thomas,2.0
Koen Van Leemput,Patricia Buendia,2.0
Koen Van Leemput,Polina Goll,2.0
Koen Van Leemput,Raj Jena,2.0
Koen Van Leemput,Raphael Meier,2.0
Koen Van Leemput,Rol Wiest,2.0
Koen Van Leemput,Senan Doyle,2.0
Koen Van Leemput,Sergio Pereira,2.0
Koen Van Leemput,Stefan Bauer,2.0
Koen Van Leemput,Stephen J Price,2.0
Koen Van Leemput,Syed M S Reza,2.0
Koen Van Leemput,Tal Arbel,2.0
Koen Van Leemput,Tammy Riklin Raviv,2.0
Koen Van Leemput,Thomas J Taylor,2.0
Koen Van Leemput,Tilak Das,2.0
Koen Van Leemput,Xiaotao Guo,2.0
Koen Van Leemput,Yuliya Burren,2.0
Koenraad Laevens,Paul Barham,2.0
Koenraad Laevens,Richard Steinberg,2.0
Koji Yatani,Kyong-Mee Chung,2.0
Koji Yatani,Larissa Pschetz,2.0
Koji Yatani,Minsam Ko,2.0
Koji Yatani,Mohammad Raza,2.0
Koji Yatani,Natasa Milic-Frayling,2.0
Koji Yatani,Reza Adhitya Saputra,2.0
Koji Yatani,Sijie Yang,2.0
Koji Yatani,Subin Yang,2.0
Koji Yatani,Sumit Gulwani,2.0
Koji Yatani,Uichin Lee,2.0
Koji Yatani,Yefeng Liu,2.0
Koji Yatani,Yuhwan Kim,2.0
Koksal AS,Piterman N,2.0
Koksal AS,Pu Y,2.0
Koksal AS,Srivastava S,2.0
Konstantin Makarychev,Matt Caesar,2.0
Konstantin Makarychev,Peter Bodik,2.0
Konstantin Makarychev,Sriram Rao,2.0
Konstantin Makarychev,Virajith Jalaparti,2.0
Konstantina Palla,Simon Lacoste-Julien,2.0
Konstantina Palla,Thore Graepel,2.0
Konstantina Palla,Zoubin,2.0
Konstantina Papagiannaki,Michalis,2.0
Konstantina Papagiannaki,Nina Taft,2.0
Konstantina Papagiannaki,Thomas Karagiannis,2.0
Konstantinos Chorianopoulos,Michail N Giannakos,2.0
Konstantinos Chorianopoulos,Paul,2.0
Konstantinos Chorianopoulos,Peter Ljungstr,2.0
Konstantinos Chorianopoulos,Sarah Morlidge,2.0
Konstantinos Karanasos,Milan Vojnovic,2.0
Konstantinos Karanasos,Rodrigo Fonseca,2.0
Konstantinos Karanasos,Srikanth Kula,2.0
Konstantinos Krikellas,Orion Hodson,2.0
Konstantinos Krikellas,Sameh Elnikety,2.0
Konstantinos Krikellas,Zografoula Vagena,2.0
Konstantinos Pelechrinis,Prashant Krishanmurthy,2.0
Konstantinos Pelechrinis,Srikanth V Krishnamurthy,2.0
Korbinian Riedhammer,Lukas Burget,2.0
Korbinian Riedhammer,Martin Karafiat,2.0
Korbinian Riedhammer,Milos Ja,2.0
Korbinian Riedhammer,Mirko Hannemann,2.0
Korbinian Riedhammer,Ngoc Thang Vu,2.0
Korbinian Riedhammer,Petr Motl cek,2.0
Korbinian Riedhammer,Stefan Kombrink,2.0
Korbinian Riedhammer,Yanmin Qian,2.0
Kori Inkpen,Kristie Fisher,2.0
Kori Inkpen,Michail N Giannakos,2.0
Kori Inkpen,Michel Pahud,2.0
Kori Inkpen,Mike Sinclair,2.0
Kori Inkpen,Neema Moraveji,2.0
Kori Inkpen,Pattie Maes,2.0
Kori Inkpen,Paul,2.0
Kori Inkpen,Peter Ljungstr,2.0
Kori Inkpen,Ravin Balakrishnan,2.0
Kori Inkpen,Sarah Morlidge,2.0
Kori Inkpen,Serge Egelman,2.0
Kori Inkpen,Seth Hunter,2.0
Kori Inkpen,Seungwon Kim,2.0
Kori Inkpen,Steven Drucker,2.0
Kori Inkpen,Steven Whittaker,2.0
Kori Inkpen,Sue Hessey,2.0
Kori Inkpen,Taemie Kim,2.0
Kori Inkpen,Valentina Grigoreanu,2.0
Kori Inkpen Quinn,Lilian de Greef,2.0
Kori Inkpen Quinn,Petra Isenberg,2.0
Kori Inkpen Quinn,Sasa Junuzovic,2.0
Kori Inkpen Quinn,Tim Dwyer,2.0
Kori Inkpen Quinn,Tom Blank,2.0
Kori M Inkpen,Svetlana Yarosh,2.0
Koschmieder S,Piterman N,2.0
Koschmieder S,Taylor A,2.0
Koschmieder S,Vardi M,2.0
Kosetsu Tsukuda,Tetsuya Sakai,2.0
Kosetsu Tsukuda,Zhicheng Dou,2.0
Kostas Tzoumas,Michael Zwilling,2.0
Kotaro Hara,Shamsi T Iqbal,2.0
Kotaro Nakayama,Masumi Shirakawa,2.0
Kotaro Nakayama,Takahiro Hara,2.0
Kotaro Nakayama,Yangqiu Song,2.0
Kotaro Nakayama,Zhongyuan wang,2.0
Kousha Etessami,Patrice Godefroid,2.0
Kouskoff V,Lilly J,2.0
Kouskoff V,Moignard V,2.0
Kouskoff V,Nishikawa SI,2.0
Kouskoff V,Piterman N,2.0
Kouskoff V,Tanaka Y,2.0
Kouskoff V,Theis F,2.0
Kouskoff V,Wilkinson A,2.0
Kouskoff V,Woodhouse S,2.0
Koya Narumi,Masaaki Fukumoto,2.0
Koya Narumi,Shigeki Shino,2.0
Koya Narumi,Shinya Shimizu,2.0
Koya Narumi,Steve Hodges,2.0
Koya Narumi,Tung Ta,2.0
Koya Narumi,Xinyang Shi,2.0
Kris Demuynck,Les Atlas,2.0
Kris Demuynck,Meihong Wang,2.0
Kris Demuynck,Pascal Clark,2.0
Kris Demuynck,Patrick Nguyen,2.0
Kris Demuynck,Samuel Bowman,2.0
Kris Demuynck,Samuel Thomas,2.0
Kris Ganjam,Mohamed Yakout,2.0
Kris Ganjam,Phil A Bernstein,2.0
Kris Ganjam,Philip A Bernstein,2.0
Kris Ganjam,Raghav Kaushik,2.0
Kris Ganjam,Rahul Kapoor,2.0
Kris Ganjam,Rajeev Motwani,2.0
Kris Ganjam,Surajit,2.0
Kris Ganjam,Theo Vassilakis,2.0
Kris Ganjam,Venkatesh Ganti,2.0
Kris Ganjam,Venky Ganti,2.0
Krish Vitaldevaria,Martin Abadi,2.0
Krish Vitaldevaria,Qifa Ke,2.0
Krish Vitaldevaria,Yinglian Xie,2.0
Krish Vitaldevaria,Z Morley Mao,2.0
Krishna Chintalapudi,Michael Buettener,2.0
Krishna Chintalapudi,Rajalakshmi Nakumar,2.0
Krishna Chintalapudi,Saikat Guha,2.0
Krishna Chintalapudi,Srinivas Yerramalli,2.0
Krishna Chintalapudi,Venkat Padmanabhan,2.0
Krishna Chintalapudi,Venkata N Padmanabhan,2.0
Krishna Chintalapudi,Venkata Padmanabhan,2.0
Krishna Chintalapudi,Vlad Balan,2.0
Krishna Kant Chintalapudi,Mahanth Gowda,2.0
Krishna Kant Chintalapudi,Ramarathnam Venkatesan,2.0
Krishna Kant Chintalapudi,Rijurekha Sen,2.0
Krishna Kant Chintalapudi,Romit Roy Chowdhury,2.0
Krishna Kumar Mehra,Shuvendu Lahiri,2.0
Krishna Mehra,Mohit Gupta,2.0
Krishna Mehra,Sumit Gulwani,2.0
Krishna Nareddy,Osama Khan,2.0
Krishna Nareddy,Vijay Chidambaram,2.0
Krishna PN Puttaswamy,Ted Wobber,2.0
Krishna PN Puttaswamy,Thomas L Rodeheffer,2.0
Krishna PN Puttaswamy,Venugopalan Ramasubramanian,2.0
Krishna Puttaswamy,Ranjita Bhagwan,2.0
Krishnan Ramnath,Larry Zitnick,2.0
Krishnan Ramnath,Lei Zhang,2.0
Krishnan Ramnath,Lucy Verwende,2.0
Krishnan Ramnath,Matt Uyttendaele,2.0
Krishnan Ramnath,Qifa Ke,2.0
Krishnan Ramnath,Rizwan Ansary,2.0
Krishnan Ramnath,Sudipta Sinha,2.0
Krishnan Ramnath,Xin-Jing Wang,2.0
Krishnaram Kenthapadi,M Hanif Jhaveri,2.0
Krishnaram Kenthapadi,Marc Najork,2.0
Krishnaram Kenthapadi,Maria Christoforaki,2.0
Krishnaram Kenthapadi,Moni Naor,2.0
Krishnaram Kenthapadi,Nitish Srivastava,2.0
Krishnaram Kenthapadi,Panayiotis Tsaparas,2.0
Krishnaram Kenthapadi,Raja Velu,2.0
Krishnaram Kenthapadi,Rina Panigrahy,2.0
Krishnaram Kenthapadi,Samir Khuller,2.0
Krishnaram Kenthapadi,Samuel Ieong,2.0
Krishnaram Kenthapadi,Shuai Ding,2.0
Krishnaram Kenthapadi,Sunan Chakraborty,2.0
Krishnaram Kenthapadi,Tom s Feder,2.0
Kristal Curtis,Matei Zaharia,2.0
Kristal Curtis,Richard M Karp,2.0
Kristal Curtis,Scott Shenker,2.0
Kristal Curtis,Taylor Sittler,2.0
Kristal Curtis,William J Bolosky,2.0
Kristen Grauman,Prateek Jain,2.0
Kristen Grauman,Sudheendra Vijayanarasimhan,2.0
Kristen Risden,Lynda Hamilton,2.0
Kristen Risden,Mary Czerwinski,2.0
Kristen Risden,Nancy Mickel,2.0
Kristen Risden,Stephanie Worley,2.0
Kristie Fisher,Mara Sedlins,2.0
Kristie Fisher,Sasa Junuzovic,2.0
Kristin Lauter,Peter L Montgomery,2.0
Kristin Lauter,Ramarathnam,2.0
Kristin Lauter,Sean Hallgren,2.0
Kristin Lauter,Seny Kamara,2.0
Kristin Lauter,Thore Graepel,2.0
Kristin Lauter,Tonghai Yang,2.0
Kristin Lauter,Vinod Vaikuntanathan,2.0
Kristin P Bennett,Usama Fayyad,2.0
Kristin Stecher,Scott,2.0
Kristina Toutanova,Mark Johnson,2.0
Kristina Toutanova,Michel Galley,2.0
Kristina Toutanova,Minwoo Jeong,2.0
Kristina Toutanova,Pallavi Chourdhury,2.0
Kristina Toutanova,Patrick Pantel,2.0
Kristina Toutanova,Robert C Moore,2.0
Kristina Toutanova,Scott Wen-tau Yih,2.0
Kristina Toutanova,Sungchul Kim,2.0
Kristina Toutanova,Waleed Ammar,2.0
Kristine E Matthews,M Ibrahim Sezan,2.0
Kristine E Matthews,Richard J Qian,2.0
Kristiyan Haralambiev,Maria Dubovitskaya,2.0
Kristiyan Haralambiev,Vincent Naessens,2.0
Kristof Roomp,Lidong Zhou,2.0
Kristof Roomp,Marcus Jager,2.0
Krysta M Svore,Maksims N Volkovs,2.0
Krysta M Svore,Matthew Amy,2.0
Krysta M Svore,Matthew B Hastings,2.0
Krysta M Svore,Michael Freedman,2.0
Krysta M Svore,Milad Shokouhi,2.0
Krysta M Svore,Nathan Wiebe,2.0
Krysta M Svore,Nazan Khan,2.0
Krysta M Svore,Pallika Kanani,2.0
Krysta M Svore,Paul Pham,2.0
Krysta M Svore,Pinar Donmez,2.0
Krysta M Svore,Qiang Wu,2.0
Krysta M Svore,Ran Gilad-Bachrach,2.0
Krysta M Svore,Sergey Markov,2.0
Krysta M Svore,Susan Dumais,2.0
Krysta M Svore,Thorsten Joachims,2.0
Krysta M Svore,Vadym Kliuchnikov,2.0
Krysta M Svore,Yu Tomita,2.0
Krysta M Svore,Yuri Gurevich,2.0
Krysta Svore,Lucy Verwende,2.0
Krysta Svore,Nazan Khan,2.0
Krysta Svore,Pinar Donmez,2.0
Krysta Svore,Shalin Shah,2.0
Krysta Svore,Yi Su,2.0
Kshama Pawar,Lakshan Ferno,2.0
Kshama Pawar,Scott Wadsworth,2.0
Kshama Pawar,Sedar Gokbulut,2.0
Kshama Pawar,Shuvendu Lahiri,2.0
Kshirsagar S,Kunii T,2.0
Kshirsagar S,Lau R,2.0
Kshirsagar S,Li F,2.0
Kshirsagar S,Magnenat-Thalmann N,2.0
Kshirsagar S,Thalmann D,2.0
Kshirsagar S,Zhang B,2.0
Kuansan,Ye-Yi Wang,2.0
Kuansan Wang,L Jiang,2.0
Kuansan Wang,Linjun Yang,2.0
Kuansan Wang,M Plumpe,2.0
Kuansan Wang,Ming Ye,2.0
Kuansan Wang,Mu Li,2.0
Kuansan Wang,Nikolas Gloy,2.0
Kuansan Wang,P Mau,2.0
Kuansan Wang,Patrick Nguyen,2.0
Kuansan Wang,Peter Mau,2.0
Kuansan Wang,R Loynd,2.0
Kuansan Wang,Ricky Loynd,2.0
Kuansan Wang,S Meredith,2.0
Kuansan Wang,S Mughal,2.0
Kuansan Wang,S Neto,2.0
Kuansan Wang,Shixia Liu,2.0
Kuansan Wang,Weiwei Cui,2.0
Kuansan Wang,XD Huang,2.0
Kuansan Wang,Xian-Sheng Hua,2.0
Kuansan Wang,Xuedong,2.0
Kuansan Wang,Xuedong D,2.0
Kuansan Wang,Xuedong Huang,2.0
Kuansan Wang,Yanen Li,2.0
Kuansan Wang,Ye-Yi,2.0
Kuansan Wang,Yong Rui,2.0
Kuansan Wang,Zhihong Shen,2.0
Kuikka Kilpelainen,MP Consens,2.0
Kuikka Kilpelainen,P-A Larson,2.0
Kuikka Kilpelainen,T Snider,2.0
Kuiyuan Yang,Tao Mei,2.0
Kuiyuan Yang,Tianjun Xiao,2.0
Kuiyuan Yang,Yong Rui,2.0
Kuiyuan Yang,Yuxin Peng,2.0
Kuiyuan Yang,Zheng Zhang,2.0
Kukjin Lee,Manbeen Kohli,2.0
Kukjin Lee,Praneeta Prakash,2.0
Kukjin Lee,Rimma Nehme,2.0
Kukjin Lee,Surajit Chaudhuri,2.0
Kukjin Lee,Vivek Narasayya,2.0
Kumar Chellapilla,Reid Andersen,2.0
Kun Chen,Ruihua Song,2.0
Kun Chen,Sha Hu,2.0
Kun Chen,Zhicheng Dou,2.0
Kun Tan,Lixin Gao,2.0
Kun Tan,Lixin Shi,2.0
Kun Tan,Mi Chen,2.0
Kun Tan,Murari Sridharan,2.0
Kun Tan,Qi Luo,2.0
Kun Tan,Qing Yang,2.0
Kun Tan,Qiufeng Yin,2.0
Kun Tan,Ranveer Chra,2.0
Kun Tan,Romit Roy Choudhury,2.0
Kun Tan,Sen Xiang,2.0
Kun Tan,Shen Wang,2.0
Kun Tan,Shouyuan Chen,2.0
Kun Tan,Soung Liew,2.0
Kun Tan,Sungro Yoon,2.0
Kun Tan,Wenjun Hu,2.0
Kun Tan,Wenwu Zhu,2.0
Kun Tan,Xiang-Yang Li,2.0
Kun Tan,Xiaoming,2.0
Kun Tan,Xiaoxiao Li,2.0
Kun Tan,Yang Richard Yang,2.0
Kun Tan,Ying Xu,2.0
Kun Tan,Yong Liao,2.0
Kun Tan,Yuanyang Zhang,2.0
Kun Tan,Yusheng Ye,2.0
Kun Tan,Zhensheng Zhang,2.0
Kun Zhou,Lifeng Wang,2.0
Kun Zhou,Lvdi Wang,2.0
Kun Zhou,Peng Du,2.0
Kun Zhou,Shanghua Teng,2.0
Kun Zhou,Xin Huang,2.0
Kun Zhou,Yaohua Hu,2.0
Kun Zhou,Yong Wang,2.0
Kun Zhou,yizhou yu,2.0
Kun tan,Sora Core Team,2.0
Kunal,Maleq Khan,2.0
Kunal Talwar,Li Zhang,2.0
Kunal Talwar,Lincoln Uyeda,2.0
Kunal Talwar,Mark Manasse,2.0
Kunal Talwar,Matthias Englert,2.0
Kunal Talwar,Michael Isard,2.0
Kunal Talwar,Mohit Singh,2.0
Kunal Talwar,Omer Reingold,2.0
Kunal Talwar,Ravishankar Krishnaswamy,2.0
Kunal Talwar,Renato Werneck,2.0
Kunal Talwar,Robert Krauthgamer,2.0
Kunal Talwar,Salil Vadhan,2.0
Kunal Talwar,Sangmin Lee,2.0
Kunal Talwar,Siddhartha Sen,2.0
Kunal Talwar,Toniann Pitassi,2.0
Kunal Talwar,Udi,2.0
Kunal Talwar,Venugopalan Ramasubramanian,2.0
Kunal Talwar,Yuval Peres,2.0
Kunii T,Lau R,2.0
Kunii T,Li F,2.0
Kunii T,Magnenat-Thalmann N,2.0
Kunii T,Thalmann D,2.0
Kunii T,Zhang B,2.0
Kunwadee Sripanidkulchai,Mohammad Hajjat,2.0
Kunwadee Sripanidkulchai,Mohit Tawarmalani,2.0
Kunwadee Sripanidkulchai,Sanjay Rao,2.0
Kunwadee Sripanidkulchai,Xin Sun,2.0
Kunwadee Sripanidkulchai,Yu-Wei Eric Sung,2.0
Kursat Ozenc,Richard Harper,2.0
Kursat Ozenc,Shahram Izadi,2.0
Kursat Ozenc,Stuart Taylor,2.0
Kurt Akeley,Pat,2.0
Kurt Akeley,Solomon Boulos,2.0
Kushagra Vaid,Mark Santaniello,2.0
Kushagra Vaid,Onur Mutlu,2.0
Kushagra Vaid,Sriram Sankar,2.0
Kushagra Vaid,Yixin Luo,2.0
Kwok-Ping Chan,Lifeng Shang,2.0
Kwok-Ping Chan,Linjun Yang,2.0
Kwok-Ping Chan,Xian-Sheng Hua,2.0
Kwok-Yan,Mo Chen,2.0
Kyomin Jung,Pushmeet,2.0
Kyomin Jung,Pushmeet Kohli,2.0
Kyomin Jung,Reshef Meir,2.0
Kyomin Jung,Yoram Bachrach,2.0
Kyong-Mee Chung,Minsam Ko,2.0
Kyong-Mee Chung,Subin Yang,2.0
Kyong-Mee Chung,Uichin Lee,2.0
Kyong-Mee Chung,Yuhwan Kim,2.0
Kyu-Han Kim,Souvik Sen,2.0
Kyungmin Lee,Lon P Cox,2.0
Kyungmin Lee,Peter Gilbert,2.0
Kyungmin Lee,Yury Degtyarev,2.0
Kyuseok Shim,Surajit Chaudhuri,2.0
L Burget,P Schwarz,2.0
L Cossell,R B Tripathi,2.0
L Cossell,S-J Dunn,2.0
L Cossell,W D Richardson,2.0
L Cushing,L F Bersier,2.0
L Cushing,L Ruess,2.0
L Cushing,M E Ledger,2.0
L Cushing,M F C Blenier,2.0
L Cushing,N D Martinez,2.0
L Cushing,P Warren,2.0
L Cushing,R J Williams,2.0
L Cushing,S Harper-Smith,2.0
L Cushing,S R Carpenter,2.0
L Cushing,T Brey,2.0
L Cushing,T Dell,2.0
L Cushing,T Jonsson,2.0
L Cushing,T S Rayner,2.0
L Cushing,U Brose,2.0
L Cushing,U Jacob,2.0
L Cushing,W Ulrich,2.0
L Elisa Celis,Markus Mobius,2.0
L F Bersier,L Ruess,2.0
L F Bersier,M E Ledger,2.0
L F Bersier,M F C Blenier,2.0
L F Bersier,N D Martinez,2.0
L F Bersier,P Warren,2.0
L F Bersier,R J Williams,2.0
L F Bersier,S Harper-Smith,2.0
L F Bersier,S R Carpenter,2.0
L F Bersier,T Brey,2.0
L F Bersier,T Dell,2.0
L F Bersier,T Jonsson,2.0
L F Bersier,T S Rayner,2.0
L F Bersier,U Brose,2.0
L F Bersier,U Jacob,2.0
L F Bersier,W Ulrich,2.0
L Garrett,M Eristavi,2.0
L Garrett,M Manevelidze,2.0
L Garrett,M Smith,2.0
L Garrett,N McGough,2.0
L Garrett,N Memiadze,2.0
L Garrett,R Wilford,2.0
L Garrett,T Pantsulaia,2.0
L He,Z Zhang,2.0
L He,Zhang,2.0
L Jean Camp,Zheng Dong,2.0
L Jiang,Li Deng,2.0
L Jiang,M Plumpe,2.0
L Jiang,Milind Mahajan,2.0
L Jiang,P Mau,2.0
L Jiang,R Loynd,2.0
L Jiang,S Meredith,2.0
L Jiang,S Mughal,2.0
L Jiang,S Neto,2.0
L Jiang,Xuedong Huang,2.0
L Jiang,Ye-Yi,2.0
L Kerofsky,M Karczewicz,2.0
L Lee,P Fieguth,2.0
L Lee,P Fleguth,2.0
L Lovasz,Philip A Chou,2.0
L Lovasz,VH Vu,2.0
L Mangu,M Padmanabhan,2.0
L Mangu,M Westphal,2.0
L Mangu,S Axelrod,2.0
L Mangu,S Chen,2.0
L Mangu,V Goel,2.0
L Massoulie,Peter Key,2.0
L Massouli ,P B Key,2.0
L Parts,M A Quail,2.0
L Parts,M I McCarthy,2.0
L Parts,M Rantalainen,2.0
L Parts,M van de Bunt,2.0
L Parts,N Bartonicek,2.0
L Parts,P Deloukas,2.0
L Parts,R Durbin,2.0
L Parts,R M gi,2.0
L Parts,S Keildson,2.0
L Parts,S van Dongen,2.0
L Parts,T D Spector,2.0
L Parts, K Hedman,2.0
L Porte,R Cahill,2.0
L Quan,Y Wei,2.0
L Ruess,M E Ledger,2.0
L Ruess,M F C Blenier,2.0
L Ruess,N D Martinez,2.0
L Ruess,P Warren,2.0
L Ruess,R J Williams,2.0
L Ruess,S Harper-Smith,2.0
L Ruess,S R Carpenter,2.0
L Ruess,T Brey,2.0
L Ruess,T Dell,2.0
L Ruess,T Jonsson,2.0
L Ruess,T S Rayner,2.0
L Ruess,U Brose,2.0
L Ruess,U Jacob,2.0
L Ruess,W Ulrich,2.0
L Schwartz,M Melero,2.0
L Schwartz,T Aikawa,2.0
L Tarassenko,N McGrogan,2.0
L Williams,M Conway,2.0
L Williams,S Hodges,2.0
L Wu,S Altschuler,2.0
L Zhang,R Xiao,2.0
L Zhu,R Xiao,2.0
LHamill,NGilbert,2.0
LHamill,RHarper,2.0
LJ Kleinwaks,M Biskup,2.0
LJ Kleinwaks,R Kotecku,2.0
LN Joppa,SL,2.0
Laaksolahti P,M Lindstr m,2.0
Laaksolahti P,R Bresin,2.0
Laaksolahti P,Sundstr m H  k K,2.0
Lachlan L H Andrew,Minghong Lin,2.0
Lachlan Urquhart,Michael Golembewski,2.0
Lachlan Urquhart,Tom Rodden,2.0
Lada A Adamic,Mark S,2.0
Lada A Adamic,Meredith Ringel Morris,2.0
Lakshan Ferno,Scott Wadsworth,2.0
Lakshan Ferno,Sedar Gokbulut,2.0
Lakshan Ferno,Shuvendu Lahiri,2.0
Lakshminarayanan Subramanian,William Thies,2.0
Lalatendu Satpathy,Saara Kamppari,2.0
Lalatendu Satpathy,Steven,2.0
Lalatendu Satpathy,Yong Woo Rhee,2.0
Lampros Stavrogiannis,Long Tran-Thanh,2.0
Lampros Stavrogiannis,Nicholas R Jennings,2.0
Lampros Stavrogiannis,Peter Key,2.0
Lampros Stavrogiannis,Valentin Robu,2.0
Lampros Stavrogiannis,Victor Naroditskiy,2.0
Lan Nguyen,Mira Belenkiy,2.0
Lan Nguyen,Sherman S M Chow,2.0
Lan Wei,Lidong Zhou,2.0
Lan Wei,Ming Wu,2.0
Lan Wei,Wencong Xiao,2.0
Lan Wei,Yafei Dai,2.0
Lan Wei,Youshan Miao,2.0
Lara Salido,Lucas Joppa,2.0
Lara Salido,Richard Harper,2.0
Lara Salido,Stephen Emmott,2.0
Lara Salido,sadia ahmed,2.0
Larry Davis,Thanarat Horprasert,2.0
Larry Heck,Li Deng,2.0
Larry Heck,Lisa Stifelman,2.0
Larry Heck,Lu Wang,2.0
Larry Heck,Madhu Chinthakunta,2.0
Larry Heck,Minwoo Jeong,2.0
Larry Heck,Partha Parthasarathy,2.0
Larry Heck,Ruhi Sarikaya,2.0
Larry Heck,S Parthasarathy,2.0
Larry Heck,Xiaodong He,2.0
Larry Heck,Yangfeng Ji,2.0
Larry Heck,Ye-Yi Wang,2.0
Larry Heck,Yoshua Bengio,2.0
Larry Laugesen,Meg Davis,2.0
Larry Laugesen,Neil Pittman,2.0
Larry Laugesen,Paul Larson,2.0
Larry Laugesen,Rene M ller,2.0
Larry Laugesen,Ruirui Gu,2.0
Larry Laugesen,Steve Liu,2.0
Larry Laugesen,Weiqin Ma,2.0
Larry Laugesen,Wenchao Li,2.0
Larry Laugesen,William Bengston,2.0
Larry Laugesen,William Somers,2.0
Larry Laugesen,Zhanpeng Jin,2.0
Larry Laugesen,Zhimin Chen,2.0
Larry Zitnick,Richard Szeliski,2.0
Larry Zitnick,Simon Baker,2.0
Larry Zitnick,Sudipta Sinha,2.0
Larry Zitnick,Thomas Kang,2.0
Lars Birkedal,Martin Hofmann,2.0
Lars Birkedal,Matthew,2.0
Lars Birkedal,Matthew Parkinson,2.0
Lars Birkedal,Neelakantan R Krishnaswami,2.0
Lars Birkedal,Nick Benton,2.0
Lars Birkedal,Philippa Gardner,2.0
Lars Birkedal,Thomas Dinsdale-Young,2.0
Laszlo Dobos,Maria A Nieto-Santisteban,2.0
Laszlo Dobos,Michael Thomassy,2.0
Laszlo Dobos,Suzanne Werner,2.0
Laszlo Lovasz,Michael Freedman,2.0
Laszlo Lovasz,Uli Wagner,2.0
Lau R,Li F,2.0
Lau R,Magnenat-Thalmann N,2.0
Lau R,Thalmann D,2.0
Lau R,Zhang B,2.0
Laura Effinger-Dean,Luis Ceze,2.0
Laura Effinger-Dean,Thomas Moscibroda,2.0
